picklistId,listingId,binId,quantity,fnsku,warehouseId,tracking_id,order_id
P061021-948E4D9DB080,LSTFCKDRMEFTUHTA8QUD4OGQP,A640,quantity,fnsku,7,5931342655422,OD123031039281227000
