picklistId,listingId,binId,quantity,fnsku,warehouseId
P250621-09ABAF1EDF5D,LSTMENGFAUF7FFW6NGWG8GQBU,ST-001-009-003,-1,,4
P250621-09ABAF1EDF5D,LSTWICGYHD8TPRHBPVDRQZ3PP,A108G930,-1,X001BCTUXH,4
P250621-09ABAF1EDF5D,LSTMSCF4MX9CJRZNKHR9URA7R,A107G870,-1,X0014R1VK9,4
